Rep	JarID	Picture	Count	very_small	pinpricks_present	clouds_present	image_quadrant	Area_counted	Area_unit	Notes	zoosp_dens_perimage
Rep11	26	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	8	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	maybe some pinpricks	0
Rep11	26	9	6	FALSE	TRUE	FALSE	10	0.16651143	mm2	low intensity floursecence. Some are sporangia I'm pretty sure, other are either pinpricks or just some residual luminescence	36.0335623806726
Rep11	26	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	12	2	FALSE	FALSE	FALSE	10	0.16651143	mm2		12.0111874602242
Rep11	26	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep11	26	14	0	FALSE	TRUE	FALSE	10	0.16651143	mm2	if pinpricks, then very small	0
Rep11	26	15	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep12	3	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2	some debris, could be very small distorted sporangia, but I don't think so 	0
Rep12	3	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	3	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	5	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	1	178	FALSE	FALSE	FALSE	10	0.16651143	mm2		1068.99568395995
Rep12	12	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	7	62	FALSE	FALSE	FALSE	10	0.16651143	mm2		372.34681126695
Rep12	12	8	147	FALSE	FALSE	FALSE	10	0.16651143	mm2		882.822278326479
Rep12	12	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	10	240	FALSE	FALSE	FALSE	10	0.16651143	mm2		1441.3424952269
Rep12	12	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	12	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	14	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	10	64	FALSE	FALSE	FALSE	10	0.16651143	mm2		384.357998727175
Rep12	19	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	19	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	9	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep12	20	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	20	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	14	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep12	23	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	1	1	57	FALSE	FALSE	FALSE	10	0.16651143	mm2		342.31884261639
Rep3	1	2	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep3	1	3	29	FALSE	FALSE	FALSE	10	0.16651143	mm2	Some small, strange, structures	174.162218173251
Rep3	1	4	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep3	1	5	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep3	1	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	1	7	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep3	1	8	17	FALSE	FALSE	FALSE	10	0.16651143	mm2		102.095093411906
Rep3	1	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	1	10A	1	FALSE	FALSE	FALSE	10	0.16651143	mm2	two P10 samples	6.0055937301121
Rep3	1	10	49	FALSE	FALSE	FALSE	10	0.16651143	mm2	we have these sort big sporangia that may have small sporangia in them as well, but hard to really tell	294.274092775493
Rep3	1	11	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep3	1	12	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	1	13	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep3	1	14	47	FALSE	FALSE	FALSE	10	0.16651143	mm2		282.262905315269
Rep3	1	15	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep3	6	1	13	FALSE	FALSE	FALSE	10	0.16651143	mm2		78.0727184914573
Rep3	6	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	6	3	4	FALSE	TRUE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep3	6	4	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep3	6	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	6	6	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep3	6	7	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep3	6	8	1	FALSE	TRUE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep3	6	9	7	FALSE	TRUE	FALSE	10	0.16651143	mm2		42.0391561107847
Rep3	6	10	14	FALSE	TRUE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep3	6	11	0	FALSE	TRUE	FALSE	10	0.16651143	mm2		0
Rep3	6	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	6	13	9	FALSE	TRUE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep3	6	14	17	FALSE	FALSE	FALSE	10	0.16651143	mm2		102.095093411906
Rep3	6	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	1	17	FALSE	FALSE	FALSE	10	0.16651143	mm2		102.095093411906
Rep3	12	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	4	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep3	12	5	6	FALSE	FALSE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep3	12	6	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep3	12	7	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep3	12	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	9	31	FALSE	FALSE	FALSE	10	0.16651143	mm2		186.173405633475
Rep3	12	10	25	FALSE	FALSE	FALSE	10	0.16651143	mm2		150.139843252803
Rep3	12	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	13	6	FALSE	FALSE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep3	12	14	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep3	12	15	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep3	12	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	12	17	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	18	1	15	FALSE	FALSE	FALSE	10	0.16651143	mm2		90.0839059516815
Rep3	18	2	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	18	3	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep3	18	4	13	FALSE	FALSE	FALSE	10	0.16651143	mm2		78.0727184914573
Rep3	18	5	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep3	18	6	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep3	18	7	10	FALSE	FALSE	FALSE	10	0.16651143	mm2		60.055937301121
Rep3	18	8	64	FALSE	FALSE	FALSE	10	0.16651143	mm2		384.357998727175
Rep3	18	9	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep3	18	10	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep3	18	11	7	FALSE	FALSE	FALSE	10	0.16651143	mm2		42.0391561107847
Rep3	18	12	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	18	13	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep3	18	14	14	FALSE	FALSE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep3	18	15	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	18	16	14	FALSE	FALSE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep3	19	1	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
Rep3	19	2	7	FALSE	FALSE	FALSE	10	0.16651143	mm2		42.0391561107847
Rep3	19	3	28	FALSE	FALSE	FALSE	10	0.16651143	mm2		168.156624443139
Rep3	19	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	19	5	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	19	6	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep3	19	7	20	FALSE	FALSE	FALSE	10	0.16651143	mm2		120.111874602242
Rep3	19	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	19	9	17	FALSE	FALSE	FALSE	10	0.16651143	mm2		102.095093411906
Rep3	19	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	19	11	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep3	19	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	19	13	24	FALSE	FALSE	TRUE	10	0.16651143	mm2		144.13424952269
Rep3	19	14	46	FALSE	FALSE	FALSE	10	0.16651143	mm2		276.257311585157
Rep3	19	15	18	FALSE	FALSE	FALSE	10	0.16651143	mm2		108.100687142018
Rep3	20	1	49	FALSE	FALSE	FALSE	10	0.16651143	mm2		294.274092775493
Rep3	20	2	36	FALSE	FALSE	FALSE	10	0.16651143	mm2		216.201374284036
Rep3	20	3	21	FALSE	FALSE	FALSE	10	0.16651143	mm2		126.117468332354
Rep3	20	4	41	FALSE	FALSE	FALSE	10	0.16651143	mm2		246.229342934596
Rep3	20	5	54	FALSE	FALSE	FALSE	10	0.16651143	mm2		324.302061426053
Rep3	20	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	20	7	32	FALSE	FALSE	FALSE	10	0.16651143	mm2		192.178999363587
Rep3	20	8	27	FALSE	FALSE	FALSE	10	0.16651143	mm2		162.151030713027
Rep3	20	9	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	20	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	20	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	20	12	18	FALSE	FALSE	FALSE	10	0.16651143	mm2		108.100687142018
Rep3	20	13	43	FALSE	FALSE	FALSE	10	0.16651143	mm2		258.24053039482
Rep3	20	14	37	FALSE	FALSE	FALSE	10	0.16651143	mm2		222.206968014148
Rep3	20	15	46	FALSE	FALSE	FALSE	10	0.16651143	mm2		276.257311585157
Rep3	25	1	2	FALSE	TRUE	FALSE	10	0.16651143	mm2		12.0111874602242
Rep3	25	2	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep3	25	3	38	FALSE	FALSE	FALSE	10	0.16651143	mm2		228.21256174426
Rep3	25	4	17	FALSE	FALSE	FALSE	10	0.16651143	mm2		102.095093411906
Rep3	25	5	12	FALSE	TRUE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep3	25	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	25	7	18	FALSE	TRUE	FALSE	10	0.16651143	mm2		108.100687142018
Rep3	25	8	42	FALSE	FALSE	FALSE	10	0.16651143	mm2		252.234936664708
Rep3	25	9	6	FALSE	TRUE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep3	25	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	25	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep3	25	12	15	FALSE	FALSE	FALSE	10	0.16651143	mm2		90.0839059516815
Rep3	25	13	18	FALSE	TRUE	FALSE	10	0.16651143	mm2		108.100687142018
Rep3	25	14	11	FALSE	TRUE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep3	25	15	6	FALSE	FALSE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep4	2	1	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep4	2	2	14	FALSE	FALSE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep4	2	3	11	FALSE	FALSE	FALSE	10	0.16651143	mm2		66.0615310312331
Rep4	2	4	101	FALSE	FALSE	TRUE	10	0.16651143	mm2		606.564966741322
Rep4	2	5	69	FALSE	FALSE	FALSE	10	0.16651143	mm2		414.385967377735
Rep4	2	6	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	2	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	2	8	8	FALSE	FALSE	FALSE	10	0.16651143	mm2		48.0447498408968
Rep4	2	9	40	FALSE	FALSE	FALSE	10	0.16651143	mm2		240.223749204484
Rep4	2	10	174	FALSE	FALSE	TRUE	10	0.16651143	mm2		1044.97330903951
Rep4	2	11	77	FALSE	FALSE	FALSE	10	0.16651143	mm2		462.430717218632
Rep4	2	12	13	FALSE	FALSE	FALSE	10	0.16651143	mm2		78.0727184914573
Rep4	2	13	186	FALSE	FALSE	FALSE	10	0.16651143	mm2		1117.04043380085
Rep4	2	14	21	FALSE	FALSE	FALSE	10	0.16651143	mm2		126.117468332354
Rep4	3	1	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep4	3	2	15	FALSE	FALSE	FALSE	10	0.16651143	mm2		90.0839059516815
Rep4	3	3	22	FALSE	FALSE	FALSE	10	0.16651143	mm2		132.123062062466
Rep4	3	4	10	FALSE	FALSE	FALSE	10	0.16651143	mm2		60.055937301121
Rep4	3	5	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	3	6	25	FALSE	FALSE	FALSE	10	0.16651143	mm2		150.139843252803
Rep4	3	7	27	FALSE	FALSE	FALSE	10	0.16651143	mm2		162.151030713027
Rep4	3	8	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep4	3	9	5	FALSE	FALSE	FALSE	10	0.16651143	mm2		30.0279686505605
Rep4	3	10	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep4	3	11	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep4	3	12	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep4	3	13	60	FALSE	FALSE	FALSE	10	0.16651143	mm2		360.335623806726
Rep4	3	14	28	FALSE	FALSE	FALSE	10	0.16651143	mm2		168.156624443139
Rep4	3	15	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep4	3	16	10	FALSE	FALSE	FALSE	10	0.16651143	mm2		60.055937301121
Rep4	5	1	41	FALSE	TRUE	FALSE	10	0.16651143	mm2		246.229342934596
Rep4	5	2	101	FALSE	FALSE	FALSE	10	0.16651143	mm2		606.564966741322
Rep4	5	3	10	FALSE	FALSE	FALSE	10	0.16651143	mm2		60.055937301121
Rep4	5	4	236	FALSE	FALSE	FALSE	10	0.16651143	mm2		1417.32012030646
Rep4	5	5	51	FALSE	FALSE	FALSE	10	0.16651143	mm2		306.285280235717
Rep4	5	6	29	FALSE	FALSE	FALSE	10	0.16651143	mm2		174.162218173251
Rep4	5	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	5	8	20	FALSE	FALSE	FALSE	10	0.16651143	mm2		120.111874602242
Rep4	5	9	54	FALSE	FALSE	FALSE	10	0.16651143	mm2		324.302061426053
Rep4	5	10	110	FALSE	FALSE	FALSE	10	0.16651143	mm2		660.615310312331
Rep4	5	11	182	FALSE	FALSE	FALSE	10	0.16651143	mm2		1093.0180588804
Rep4	5	12	149	FALSE	FALSE	FALSE	10	0.16651143	mm2		894.833465786703
Rep4	5	13	204	FALSE	FALSE	FALSE	10	0.16651143	mm2		1225.14112094287
Rep4	5	14	58	FALSE	FALSE	FALSE	10	0.16651143	mm2		348.324436346502
Rep4	5	15	274	FALSE	FALSE	FALSE	10	0.16651143	mm2		1645.53268205072
Rep4	8	1	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	8	2	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep4	8	3	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	8	4	10	FALSE	FALSE	FALSE	10	0.16651143	mm2		60.055937301121
Rep4	8	5	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	8	6	6	FALSE	FALSE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep4	8	7	7	FALSE	FALSE	FALSE	10	0.16651143	mm2		42.0391561107847
Rep4	8	8	7	FALSE	FALSE	FALSE	10	0.16651143	mm2		42.0391561107847
Rep4	8	9	19	FALSE	TRUE	FALSE	10	0.16651143	mm2		114.10628087213
Rep4	8	10	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep4	8	11	16	FALSE	FALSE	FALSE	10	0.16651143	mm2		96.0894996817936
Rep4	8	12	51	FALSE	FALSE	TRUE	10	0.16651143	mm2		306.285280235717
Rep4	8	13	32	FALSE	FALSE	FALSE	10	0.16651143	mm2		192.178999363587
Rep4	8	14	30	FALSE	TRUE	FALSE	10	0.16651143	mm2		180.167811903363
Rep4	8	15	6	FALSE	FALSE	FALSE	10	0.16651143	mm2		36.0335623806726
Rep4	9	1	27	FALSE	FALSE	FALSE	10	0.16651143	mm2		162.151030713027
Rep4	9	2	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
Rep4	9	3	13	FALSE	FALSE	FALSE	10	0.16651143	mm2		78.0727184914573
Rep4	9	4	4	FALSE	TRUE	TRUE	10	0.16651143	mm2	cloud of pinpricks	24.0223749204484
Rep4	9	5	14	FALSE	FALSE	FALSE	10	0.16651143	mm2		84.0783122215694
Rep4	9	6	39	FALSE	FALSE	FALSE	10	0.16651143	mm2		234.218155474372
Rep4	9	7	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	9	8	13	FALSE	FALSE	FALSE	10	0.16651143	mm2		78.0727184914573
Rep4	9	9	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
Rep4	9	10	4	FALSE	TRUE	FALSE	10	0.16651143	mm2		24.0223749204484
Rep4	9	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	9	12	36	FALSE	FALSE	FALSE	10	0.16651143	mm2		216.201374284036
Rep4	9	13	23	FALSE	TRUE	FALSE	10	0.16651143	mm2		138.128655792578
Rep4	9	14	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
Rep4	9	15	9	FALSE	FALSE	FALSE	10	0.16651143	mm2		54.0503435710089
Rep4	9	16	22	FALSE	FALSE	FALSE	10	0.16651143	mm2		132.123062062466
Rep4	11	1	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	2	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	3	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	4	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	5	3	FALSE	FALSE	FALSE	10	0.16651143	mm2		18.0167811903363
Rep4	11	6	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	7	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	8	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	9	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	10	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	11	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	12	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	13	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	14	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep4	11	15	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	11	16	0	FALSE	FALSE	FALSE	10	0.16651143	mm2		0
Rep4	17	1	12	FALSE	FALSE	FALSE	10	0.16651143	mm2		72.0671247613452
Rep4	17	2	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep4	17	3	30	FALSE	FALSE	FALSE	10	0.16651143	mm2		180.167811903363
Rep4	17	4	1	FALSE	FALSE	FALSE	10	0.16651143	mm2		6.0055937301121
Rep4	17	5	4	FALSE	FALSE	FALSE	10	0.16651143	mm2		24.0223749204484
